Periodo;Partner;Pais;ID_Link;Nombre_Link;ID_Afiliador;Nombre_Afiliador;Registros;Cantidad_Primeros_Depositos;Valor_Primeros_Depositos
2024-06-01-2024-06-30;Doradobet;Perú;15792;Cuotas_FacebookPE_Liga1;46079;Facebook_DBPE;0;2;32
2024-06-01-2024-06-30;Doradobet;Nicaragua;20198;Impulso_FTD_FacebookNC_Retargeting_BA;3053932;QuotaMedia_DBNI;0;1;5
2024-06-01-2024-06-30;Doradobet;Ecuador;20450;Bono_v1_FacebookDoradoEC_Kinito_BA;2457236;QuotaMedia_DBEC;0;1;5
2024-06-01-2024-06-30;Doradobet;Perú;15820;Champions_FacebookPE_Generico;46079;Facebook_DBPE;0;1;10
2024-06-01-2024-06-30;Ecuabet;Ecuador;20591;Liga_España_SportRadarEC;255431;QuotaMedia_ECEC;0;1;10
2024-06-01-2024-06-30;Doradobet;Nicaragua;20434;Default;52;Nica pruebas;0;1;200
2024-06-01-2024-06-30;Ecuabet;Ecuador;19889;regalo_registro_BesoccerEC300x50;255431;QuotaMedia_ECEC;0;1;5
2024-06-01-2024-06-30;Doradobet;Perú;20687;Champions_FacebookPE_Ganador;46079;Facebook_DBPE;0;1;15
2024-06-01-2024-06-30;Ecuabet;Ecuador;19163;REGALO REGISTRO - SPORTBOOK - Form Defautl;262410;Alborada;0;1;5
2024-06-01-2024-06-30;Doradobet;Ecuador;20449;Cara_Cara_FacebookDoradoEC_BA;2457236;QuotaMedia_DBEC;0;8;46
2024-06-01-2024-06-30;Ecuabet;Ecuador;20019;Crash_Games_BidQuestEC;7394862;BidQuest_ECEC;0;1;10
2024-06-01-2024-06-30;Doradobet;Nicaragua;20782;La_Liga_FacebookNC_BA;3053932;QuotaMedia_DBNI;0;2;25
2024-06-01-2024-06-30;Ecuabet;Ecuador;19166;GLOBAL;7274780;Jacque;0;1;5
2024-06-01-2024-06-30;Hondubet;Honduras;20613;Blog_Ciclon;7500498;Marketing;0;1;100
2024-06-01-2024-06-30;Hondubet;Honduras;20628;HonduSport_Anuar;7500498;Marketing;0;1;100
2024-06-01-2024-06-30;Doradobet;Perú;20805;Cuotas_FacebookPE_F2F_Liga1;46079;Facebook_DBPE;0;2;20
2024-06-01-2024-06-30;Paniplay.com;Honduras;19166;GLOBAL;7615510;AFILIADORLIDERES;0;1;100
2024-06-01-2024-06-30;Ecuabet;Ecuador;20909;Cuotas_FacebookEC_EuropaLeague_BA;1213088;FacebookEcuabet;0;2;20
2024-06-01-2024-06-30;Ecuabet;Ecuador;20365;Liga_Local_BesoccerEC300x50;255431;QuotaMedia_ECEC;0;1;20
2024-06-01-2024-06-30;Ecuabet;Ecuador;21141;APPS_Ecuabet;7274705;Mai;0;1;10
2024-06-01-2024-06-30;Doradobet;Perú;20842;Cuotas_FacebookPE_F2F_Libertadores;46079;Facebook_DBPE;0;1;10
2024-06-01-2024-06-30;Ecuabet;Ecuador;20706;Champions_BesoccerEC320x480;255431;QuotaMedia_ECEC;0;1;20
2024-06-01-2024-06-30;Doradobet;Perú;20892;Retargeting_FacebookPE_Registro_30D;46079;Facebook_DBPE;0;1;10
2024-07-01-2024-07-31;Doradobet;Nicaragua;6250;Adc_PopUnder_BonoBienvenida;3053932;QuotaMedia_DBNI;1;1;20
2024-07-01-2024-07-31;Doradobet;Nicaragua;19820;Default;7281073;nnmercadeo;16;11;162,11
2024-07-01-2024-07-31;Doradobet;Nicaragua;20127;Bono_Registro_BidQuestNC;7338977;BidQuest_DBNI;165;1;100
2024-07-01-2024-07-31;Doradobet;Nicaragua;20128;Cuotas_BidQuestNC;7338977;BidQuest_DBNI;1;0;0
2024-07-01-2024-07-31;Doradobet;Nicaragua;20168;Americanos_FacebookNC_BA;3053932;QuotaMedia_DBNI;217;7;50
2024-07-01-2024-07-31;Doradobet;Nicaragua;20171;Crash_Games_FacebookNC_BA;3053932;QuotaMedia_DBNI;139;9;109
2024-07-01-2024-07-31;Doradobet;Nicaragua;20198;Impulso_FTD_FacebookNC_Retargeting_BA;3053932;QuotaMedia_DBNI;1;0;0
2024-07-01-2024-07-31;Doradobet;Nicaragua;20206;Bono_Registro_PropellerAdsNC;3053932;QuotaMedia_DBNI;47;1;15
2024-07-01-2024-07-31;Doradobet;Nicaragua;20323;Impulso_FTD_FacebookNC_Reel_BA;3053932;QuotaMedia_DBNI;15;2;30
2024-07-01-2024-07-31;Doradobet;Nicaragua;20434;Default;52;Nica pruebas;1;0;0
2024-07-01-2024-07-31;Doradobet;Nicaragua;20434;Default;7515648;ByAds_NIC.afiliado;233;119;2111,98
2024-07-01-2024-07-31;Doradobet;Nicaragua;20435;By;7515648;ByAds_NIC.afiliado;2;0;0
2024-07-01-2024-07-31;Doradobet;Nicaragua;20436;Short;7515648;ByAds_NIC.afiliado;919;0;0
2024-07-01-2024-07-31;Doradobet;Nicaragua;20437;Steps;7515648;ByAds_NIC.afiliado;174;1;10
2024-07-01-2024-07-31;Doradobet;Nicaragua;20567;Impulso_FTD_FacebookNC_Atropellado_BA;3053932;QuotaMedia_DBNI;172;13;248
2024-07-01-2024-07-31;Doradobet;Nicaragua;20817;Impulso_FTD_FacebookNC_Carro_Meme_BA;3053932;QuotaMedia_DBNI;201;3;25
2024-07-01-2024-07-31;Doradobet;Nicaragua;20818;Impulso_FTD_FacebookNC_Caida_Meme_BA;3053932;QuotaMedia_DBNI;64;5;60
2024-07-01-2024-07-31;Doradobet;Nicaragua;20984;Global;52;Nica pruebas;1;0;0
2024-07-01-2024-07-31;Doradobet;Nicaragua;21258;Bienvenida_Retargeting_BidQuestNC;7338977;BidQuest_DBNI;1;0;0
2024-07-01-2024-07-31;Doradobet;Nicaragua;21470;Copa_America_FacebookNC;3053932;QuotaMedia_DBNI;32;4;40
2024-07-01-2024-07-31;Doradobet;Nicaragua;21786;Copa_America_Cuartos_BQNC;7338977;BidQuest_DBNI;1;0;0
2024-07-01-2024-07-31;Doradobet;Nicaragua;22175;Deportivas_PA_NC_popunder;3053932;QuotaMedia_DBNI;25;0;0
2024-07-01-2024-07-31;Doradobet;Nicaragua;22233;MLB_FBNC;3053932;QuotaMedia_DBNI;3;0;0
2024-07-01-2024-07-31;Doradobet;Chile;3470;Boton_Facebook;1160207;QuotaMedia_DBCL;1;0;0
2024-07-01-2024-07-31;Doradobet;Chile;3473;Boton_Instagram;1160207;QuotaMedia_DBCL;6;1;10000
2024-07-01-2024-07-31;Doradobet;Chile;13872;FacebookCL_Registro_Casino_BA;1160207;QuotaMedia_DBCL;1;0;0
2024-07-01-2024-07-31;Doradobet;Chile;16428;Casino_Slot_Vivo_FacebookCH_BA;1160207;QuotaMedia_DBCL;638;24;91000
2024-07-01-2024-07-31;Doradobet;Chile;16995;Cuotas_FacebookCH_Influencer_BA;1160207;QuotaMedia_DBCL;2;0;0
2024-07-01-2024-07-31;Doradobet;Chile;17695;Torneos_Casino_FacebookCH_BA;1160207;QuotaMedia_DBCL;1;1;3000
2024-07-01-2024-07-31;Doradobet;Chile;18386;Crash_Games_FacebookCH_BA;1160207;QuotaMedia_DBCL;4;0;0
2024-07-01-2024-07-31;Doradobet;Chile;18840;Bono_Bienvenida_FacebookCH_Influencer2_BA;1160207;QuotaMedia_DBCL;1;0;0
2024-07-01-2024-07-31;Doradobet;Chile;18949;Regalo_Registro_FacebookCH_BA;1160207;QuotaMedia_DBCL;28;8;24700
2024-07-01-2024-07-31;Doradobet;Chile;20480;Bono_v1_FacebookCH_Generico_BA;1160207;QuotaMedia_DBCL;2;1;9000
2024-07-01-2024-07-31;Doradobet;Chile;20482;Bono_v2_FacebookCH_Generico_BA;1160207;QuotaMedia_DBCL;5;0;0
2024-07-01-2024-07-31;Doradobet;Chile;20483;Bono_Porcentaje_FacebookCH_Generico_BA;1160207;QuotaMedia_DBCL;246;15;65000
2024-07-01-2024-07-31;Doradobet;Chile;20486;Bono_Porcentaje_BidQuestCH;7338858;BidQuest_DBCL;34;1;9000
2024-07-01-2024-07-31;Doradobet;Chile;20487;Bono_Porcentaje_FacebookCH_Goo_Ramon_BA;1160207;QuotaMedia_DBCL;6;1;5000
2024-07-01-2024-07-31;Doradobet;Chile;20489;Bono_Porcentaje_FacebookCH_Flo_BA;1160207;QuotaMedia_DBCL;1;0;0
2024-07-01-2024-07-31;Doradobet;Chile;20490;Regalo_Bienvenida_FacebookCH_Ramon_BA;1160207;QuotaMedia_DBCL;63;2;7500
2024-07-01-2024-07-31;Doradobet;Chile;20491;Bono_v1_FacebookCH_Ramon_BA;1160207;QuotaMedia_DBCL;23;3;10000
2024-07-01-2024-07-31;Doradobet;Chile;20492;Bono_Porcentaje_FacebookCH_Goo_Flo_BA;1160207;QuotaMedia_DBCL;6;0;0
2024-07-01-2024-07-31;Doradobet;Chile;20597;Regalo_Bienvenida_SportRadarCH;1160207;QuotaMedia_DBCL;3;1;2500
2024-07-01-2024-07-31;Doradobet;Chile;20825;Bono_v1_FacebookCH_Nicolas_BA;1160207;QuotaMedia_DBCL;65;1;5000
2024-07-01-2024-07-31;Doradobet;Chile;20826;Bono_v1_FacebookCH_Nelsson_BA;1160207;QuotaMedia_DBCL;49;5;21500
2024-07-01-2024-07-31;Doradobet;Chile;20827;Bono_v2_FacebookCH_Nicolas_BA;1160207;QuotaMedia_DBCL;90;6;20000
2024-07-01-2024-07-31;Doradobet;Chile;20828;Bono_Porcentaje_FacebookCH_Nicolas_BA;1160207;QuotaMedia_DBCL;36;3;11500
2024-07-01-2024-07-31;Doradobet;Chile;20831;Casino_Slot_Vivo_FacebookCH_Nicolas_BA;1160207;QuotaMedia_DBCL;297;24;99200
2024-07-01-2024-07-31;Doradobet;Chile;20918;Bono_v2_FacebookCH_Nelsson_BA;1160207;QuotaMedia_DBCL;1;0;0
2024-07-01-2024-07-31;Doradobet;Chile;21085;Copa_America_Cuartos_FacebookCH;1160207;QuotaMedia_DBCL;50;2;5000
2024-07-01-2024-07-31;Doradobet;Chile;21086;Copa_America_Semifinal_FacebookCH;1160207;QuotaMedia_DBCL;28;0;0
2024-07-01-2024-07-31;Doradobet;Chile;21221;Copa_America_BidQuestCH;7338858;BidQuest_DBCL;5;0;0
2024-07-01-2024-07-31;Doradobet;Chile;21552;Casino_Slot_Vivo_SRCH;1160207;QuotaMedia_DBCL;1;0;0
2024-07-01-2024-07-31;Doradobet;Chile;21561;Fhontainer;7942898;jose carlos;4;1;2500
2024-07-01-2024-07-31;Doradobet;Chile;21655;RegistroLokJavi;1118073;pventacl;3;2;27500
2024-07-01-2024-07-31;Doradobet;Chile;21655;RegistroLokJavi;8059110;Javiera;1;1;5000
2024-07-01-2024-07-31;Doradobet;Chile;21886;Copa_America_Semifinal_BQCH;7338858;BidQuest_DBCL;1;1;2500
2024-07-01-2024-07-31;Doradobet;Chile;21972;Copa_America_Final_FBCH;1160207;QuotaMedia_DBCL;291;6;15000
2024-07-01-2024-07-31;Doradobet;Chile;22001;Eurocopa_Final_BQCH;7338858;BidQuest_DBCL;1;0;0
2024-07-01-2024-07-31;Doradobet;Chile;22070;Bonanza_SRCH;1160207;QuotaMedia_DBCL;1;0;0
2024-07-01-2024-07-31;Doradobet;Chile;22101;Liga_Local_BQCH;7338858;BidQuest_DBCL;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;216;LuzM;779030;QuotaMedia_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;2176;IG_CR;779030;QuotaMedia_DBCR;21;5;12000
2024-07-01-2024-07-31;Doradobet;Costa Rica;2179;IG-apuesta-CR;779030;QuotaMedia_DBCR;4;3;6000
2024-07-01-2024-07-31;Doradobet;Costa Rica;17647;Bono_Bienvenida_FacebookCR_BA;779030;QuotaMedia_DBCR;77;3;6000
2024-07-01-2024-07-31;Doradobet;Costa Rica;19325;Torneos_Deportivas_Casino_FacebookCR;779030;QuotaMedia_DBCR;169;11;22000
2024-07-01-2024-07-31;Doradobet;Costa Rica;20054;Regalo_Bienvenida_TaboolaCR_Mob;779030;QuotaMedia_DBCR;53;2;5500
2024-07-01-2024-07-31;Doradobet;Costa Rica;20139;Regalo_Bienvenida_BidQuestCR;7338903;BidQuest_DBCR;2;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;20148;Liga_Costa_Rica_BidQuestCR;7338903;BidQuest_DBCR;2;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;20150;Aviator_FacebookCR_BA;779030;QuotaMedia_DBCR;38;3;6000
2024-07-01-2024-07-31;Doradobet;Costa Rica;20154;Americanos_FacebookCR_BA;779030;QuotaMedia_DBCR;98;20;43298
2024-07-01-2024-07-31;Doradobet;Costa Rica;20196;Impulso_FTD_FacebookCR_Retargeting_BA;779030;QuotaMedia_DBCR;1;1;2000
2024-07-01-2024-07-31;Doradobet;Costa Rica;20217;Bono_Bienvenida_PropellerAdsCR_PopUnder;779030;QuotaMedia_DBCR;59;2;4000
2024-07-01-2024-07-31;Doradobet;Costa Rica;20523;Sorteo_Dorado_FacebookCR_Generico_BA;779030;QuotaMedia_DBCR;13;1;3000
2024-07-01-2024-07-31;Doradobet;Costa Rica;20639;Regalo_Bienvenida_FacebookCR_Gustavo_BA;779030;QuotaMedia_DBCR;234;17;38500
2024-07-01-2024-07-31;Doradobet;Costa Rica;20640;Regalo_Bienvenida_FacebookCR_CristianS_BA;779030;QuotaMedia_DBCR;134;13;26500
2024-07-01-2024-07-31;Doradobet;Costa Rica;20771;NBA_FacebookCR_BA;779030;QuotaMedia_DBCR;5;2;4000
2024-07-01-2024-07-31;Doradobet;Costa Rica;20773;Bono_Bienvenida_TaboolaCR;779030;QuotaMedia_DBCR;37;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;20988;Casino_Slot_FacebookCR_Gato_BA;779030;QuotaMedia_DBCR;417;33;69500
2024-07-01-2024-07-31;Doradobet;Costa Rica;21169;Casino_Mítico_BidQuestCR;7338903;BidQuest_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21332;Copa_America_FacebookCR_Generico_BA;779030;QuotaMedia_DBCR;10;2;4500
2024-07-01-2024-07-31;Doradobet;Costa Rica;21369;Copa_America_BidQuestCR;7338903;BidQuest_DBCR;1;1;2000
2024-07-01-2024-07-31;Doradobet;Costa Rica;21392;NBA_BidQuestCR;7338903;BidQuest_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21587;Copa_America_TBCR;779030;QuotaMedia_DBCR;6;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21591;Deportivas_PA_CR_Popunder;779030;QuotaMedia_DBCR;6;1;2000
2024-07-01-2024-07-31;Doradobet;Costa Rica;21593;EuroCopa_TBCR;779030;QuotaMedia_DBCR;15;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21609;Eurocopa_BQCR;7338903;BidQuest_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21669;Copa_America_FBCR_Predicciones_BA;779030;QuotaMedia_DBCR;9;1;2500
2024-07-01-2024-07-31;Doradobet;Costa Rica;21670;Copa_America_FBCR_GrupoA_BA;779030;QuotaMedia_DBCR;22;9;18500
2024-07-01-2024-07-31;Doradobet;Costa Rica;21674;Regalo_Bienvenida_FBCR_Melania_BA;779030;QuotaMedia_DBCR;4;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21678;Eurocopa_FBCR_Empate_Gustavo_BA;779030;QuotaMedia_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21692;Sorteo_Deportivo_Semanal_TBCR;779030;QuotaMedia_DBCR;2;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21708;Copa_America_Costa_Rica_Paraguay_TBCR;779030;QuotaMedia_DBCR;13;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21709;Copa_America_Brasil_Colombia_TBCR;779030;QuotaMedia_DBCR;2;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21772;Copa_America_Cuartos1_TBCR;779030;QuotaMedia_DBCR;19;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21773;Copa_America_Cuartos_BQCR;7338903;BidQuest_DBCR;2;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21803;EuroCopa_Cuartos1_TBCR;779030;QuotaMedia_DBCR;6;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21820;Copa_America_Cuartos2_TBCR;779030;QuotaMedia_DBCR;5;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21854;EuroCopa_Cuartos2_TBCR;779030;QuotaMedia_DBCR;4;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21855;EuroCopa_Cuartos1_TBCR;779030;QuotaMedia_DBCR;11;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21861;Eurocopa_Cuartos2_BQCR;7338903;BidQuest_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21888;Copa_America_Semifinal_BQCR;7338903;BidQuest_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21905;Copa_America_Semifinal_TBCR;779030;QuotaMedia_DBCR;3;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21906;EuroCopa_Semifinal_TBCR;779030;QuotaMedia_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;21911;Copa_America_Semifinal_FBCR;779030;QuotaMedia_DBCR;202;24;48700
2024-07-01-2024-07-31;Doradobet;Costa Rica;21961;Sorteo_Deportivo_Semanal_FBCR_Melania;779030;QuotaMedia_DBCR;19;1;2000
2024-07-01-2024-07-31;Doradobet;Costa Rica;21963;Copa_America_Final_FBCR;779030;QuotaMedia_DBCR;308;20;54500
2024-07-01-2024-07-31;Doradobet;Costa Rica;22027;MLB_TBCR;779030;QuotaMedia_DBCR;32;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;22057;ReCopa_TBCR;779030;QuotaMedia_DBCR;19;1;2000
2024-07-01-2024-07-31;Doradobet;Costa Rica;22081;Dorado_Bonanza_TBCR;779030;QuotaMedia_DBCR;15;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;22172;Nuevo_Bono_Bienvenida_PA_CR_popunder;779030;QuotaMedia_DBCR;22;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;22188;Amistosos_Europeos_TBCR;779030;QuotaMedia_DBCR;11;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;22208;Doradobet_Bonanza_FBCR;779030;QuotaMedia_DBCR;15;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;22210;Amistosos_Europeos_FBCR;779030;QuotaMedia_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Costa Rica;22213;Finde_FeriaFTD_FBCR;779030;QuotaMedia_DBCR;4;1;4000
2024-07-01-2024-07-31;Doradobet;Costa Rica;22214;Casino_Influencer_Melania_FBCR;779030;QuotaMedia_DBCR;90;3;6000
2024-07-01-2024-07-31;Doradobet;Costa Rica;22385;CONCACAF_Central_Cup_FBCR;779030;QuotaMedia_DBCR;1;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;3872;Landing;2903228;DONFUTBOL;1;2;26,5
2024-07-01-2024-07-31;Doradobet;Ecuador;17599;Bono_Bienvenida_FacebookDoradoEC_BA;2457236;QuotaMedia_DBEC;118;18;140
2024-07-01-2024-07-31;Doradobet;Ecuador;18776;Regalo_Registro_ByAdsPE;52;Nica pruebas;1;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;18855;ByBio_RegistroDBEC;2457236;QuotaMedia_DBEC;18;4;25
2024-07-01-2024-07-31;Doradobet;Ecuador;18978;Crash_Games_FacebookDoradoEC_BA;2457236;QuotaMedia_DBEC;2541;80;672,54
2024-07-01-2024-07-31;Doradobet;Ecuador;18979;Jack_Pot_FacebookDoradoEC_BA;2457236;QuotaMedia_DBEC;129;1;20
2024-07-01-2024-07-31;Doradobet;Ecuador;19718;Regalo_Bienvenida_PropellerAdsDoradoEC_PopUnder;2457236;QuotaMedia_DBEC;64;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;19722;Default;52;Nica pruebas;2;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;19722;Default;7272991;ByAds_DBEC@icloud.com ;790;79;694,5
2024-07-01-2024-07-31;Doradobet;Ecuador;19723;Form Short;7272991;ByAds_DBEC@icloud.com ;1377;2;7
2024-07-01-2024-07-31;Doradobet;Ecuador;19724;Form Steps;7272991;ByAds_DBEC@icloud.com ;3219;1;6
2024-07-01-2024-07-31;Doradobet;Ecuador;19725;By;7272991;ByAds_DBEC@icloud.com ;46;4;40
2024-07-01-2024-07-31;Doradobet;Ecuador;19777;BonoBienvenida_RPR_FacebookDoradoEC_Kinito_Futbol_BA;2457236;QuotaMedia_DBEC;82;5;41
2024-07-01-2024-07-31;Doradobet;Ecuador;20063;Cuotas_BidQuestDoradoEC;7338602;BidQuest_DBEC;1;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;20089;Jack_Pot_FacebookDoradoEC_BA;2457236;QuotaMedia_DBEC;129;5;35
2024-07-01-2024-07-31;Doradobet;Ecuador;20093;Sorteo_Gloria_Dorada_FacebookDoradoEC_Generico_BA;2457236;QuotaMedia_DBEC;5;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;20197;Impulso_FTD_FacebookDoradoEC_Retargeting_BA;2457236;QuotaMedia_DBEC;4;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;20446;Jerry_RobalinoDBEC;2457236;QuotaMedia_DBEC;1;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;20452;Bono_v1_FacebookDoradoEC_Yadira_BA;2457236;QuotaMedia_DBEC;10;5;35
2024-07-01-2024-07-31;Doradobet;Ecuador;20493;Regalo_Bienvenida_SportRadarDBEC;2457236;QuotaMedia_DBEC;1;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;20494;Bono_v1_SportRadarDBEC;2457236;QuotaMedia_DBEC;1;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;20495;Bono_v2_SportRadarDBEC;2457236;QuotaMedia_DBEC;3;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;20496;Bono_Porcentaje_SportRadarDBEC;2457236;QuotaMedia_DBEC;2;1;5
2024-07-01-2024-07-31;Doradobet;Ecuador;20758;Bono_v1_FacebookDoradoEC_Kinito_02_BA;2457236;QuotaMedia_DBEC;23;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;20759;Bono_v2_FacebookDoradoEC_Jerry_BA;2457236;QuotaMedia_DBEC;1116;16;120
2024-07-01-2024-07-31;Doradobet;Ecuador;20984;Global;52;Nica pruebas;3;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;21146;Regalo_Bienvenida_BidQuestDoradoEC;7338602;BidQuest_DBEC;22;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;21218;Copa_America_BidQuestDoradoEC;7338602;BidQuest_DBEC;16;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;21310;Copa_America_FacebookDoradoEC_Yadira_BA;2457236;QuotaMedia_DBEC;71;2;10
2024-07-01-2024-07-31;Doradobet;Ecuador;21499;Copa_America_Fecha1_FacebookDoradoEC_Kinito;2457236;QuotaMedia_DBEC;182;6;88
2024-07-01-2024-07-31;Doradobet;Ecuador;21551;Crash_Games_SRDBEC;2457236;QuotaMedia_DBEC;3;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;21883;Copa_America_Semifinal_SRDBEC;2457236;QuotaMedia_DBEC;1;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;21909;Copa_America_Semifinal_FBDBEC;2457236;QuotaMedia_DBEC;37;2;10
2024-07-01-2024-07-31;Doradobet;Ecuador;21991;Copa_America_Final_FBDBEC;2457236;QuotaMedia_DBEC;217;5;25
2024-07-01-2024-07-31;Doradobet;Ecuador;22065;Hot_to_Burn_SRDBEC;2457236;QuotaMedia_DBEC;1;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;22066;Bono_Giros_SRDBEC;2457236;QuotaMedia_DBEC;2;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;22139;Crash_Games_FBDoradoEC_Yadira;2457236;QuotaMedia_DBEC;1;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;22140;Impulso_FTD_FBDoradoEC_MemeBotella_Yadira;2457236;QuotaMedia_DBEC;17;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;22143;Bono_Giros_FBDoradoEC;2457236;QuotaMedia_DBEC;25;1;6
2024-07-01-2024-07-31;Doradobet;Ecuador;22145;Olimpicos_FBDoradoEC;2457236;QuotaMedia_DBEC;683;3;25
2024-07-01-2024-07-31;Doradobet;Ecuador;22146;Copas_FBDoradoEC;2457236;QuotaMedia_DBEC;58;1;5
2024-07-01-2024-07-31;Doradobet;Ecuador;22147;Hot_To_Burn_FBDoradoEC;2457236;QuotaMedia_DBEC;39;0;0
2024-07-01-2024-07-31;Doradobet;Ecuador;22168;Generico_casino_PA_EC_popunder;2457236;QuotaMedia_DBEC;9;1;5
2024-07-01-2024-07-31;Doradobet;Ecuador;22362;Amistosos_FBDoradoEC;2457236;QuotaMedia_DBEC;2;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;20884;Regalo_Registro_PropellerAdsES_PopUnder;7805061;QuotaMedia_ES.afiliado;41;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;20924;Global;7683886;ByAds_ElSalvador.afiliado;1;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;20925;Default;7683886;ByAds_ElSalvador.afiliado;29;3;15
2024-07-01-2024-07-31;Doradobet;El Salvador;20926;By;7683886;ByAds_ElSalvador.afiliado;5;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;20927;Form short;7683886;ByAds_ElSalvador.afiliado;1753;1;5
2024-07-01-2024-07-31;Doradobet;El Salvador;21497;organico_MetaES;7805061;QuotaMedia_ES.afiliado;1;1;5
2024-07-01-2024-07-31;Doradobet;El Salvador;21761;Impulso_FTD_FBES_MetodosPago;7805061;QuotaMedia_ES.afiliado;338;18;102
2024-07-01-2024-07-31;Doradobet;El Salvador;21762;Aviator_FBES;7805061;QuotaMedia_ES.afiliado;4;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;21766;Crash_Games_FBES_Simulador;7805061;QuotaMedia_ES.afiliado;16;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;21767;Bono_Bienvenida_150_FBES;7805061;QuotaMedia_ES.afiliado;562;10;58,5
2024-07-01-2024-07-31;Doradobet;El Salvador;21769;Eurocopa_FBES;7805061;QuotaMedia_ES.afiliado;46;1;5
2024-07-01-2024-07-31;Doradobet;El Salvador;21920;Copa_America_Semifinal_FBES;7805061;QuotaMedia_ES.afiliado;271;7;51,21
2024-07-01-2024-07-31;Doradobet;El Salvador;21929;RMKT_FBES;7805061;QuotaMedia_ES.afiliado;14;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;21987;Copa_America_Final_FBES;7805061;QuotaMedia_ES.afiliado;594;7;43,01
2024-07-01-2024-07-31;Doradobet;El Salvador;22005;Impulso_FTD_FBES_MetodosPago_N1co;7805061;QuotaMedia_ES.afiliado;3;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;22178;Age_Gods_King_FBES;7805061;QuotaMedia_ES.afiliado;2;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;22179;Sahara_Riches_FBES;7805061;QuotaMedia_ES.afiliado;2;0;0
2024-07-01-2024-07-31;Doradobet;El Salvador;22180;Age_Gods_Apollo_FBES;7805061;QuotaMedia_ES.afiliado;10;0;0
